Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;900383;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;20/10/2015;21/10/2015 a 21/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.538882;-52.53728;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;900390;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;24/10/2015;25/10/2015 a 25/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.538882;-52.53728;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;900392;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;25/10/2015;26/10/2015 a 26/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.538882;-52.53728;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;900393;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;25/10/2015;26/10/2015 a 26/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.538882;-52.53728;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;900394;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;27/10/2015;28/10/2015 a 28/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.538882;-52.53728;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Deiler Sampaio Costa;894398;Nº Da Autorização/Licença Sisbio: 14986, Projeto: Criopreservação Do Sêmen De Onça Parda (Puma Concolor) Com Diferentes Diluidores;03/05/2008;04/05/2008 a 12/06/2008;08/05/2016;Puma concolor;Onça-parda;Puma concolor;species;5;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Cras - Centro De Reabilitação De Animais Silvestres;Brasil;MS;Campo Grande;Espécie não Sensível;-20.440086;-54.557922;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899400;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;05/11/2015;06/11/2015 a 06/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899401;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;05/11/2015;06/11/2015 a 06/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899402;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;05/11/2015;06/11/2015 a 06/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899406;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;12/11/2015;13/11/2015 a 13/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899408;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;17/11/2015;18/11/2015 a 18/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899441;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;19/10/2015;20/10/2015 a 20/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899443;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;19/10/2015;20/10/2015 a 20/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899451;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;21/10/2015;22/10/2015 a 22/10/2015;16/05/2019;Leopardus wiedii;Gato-maracajá;Leopardus wiedii;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899457;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;21/10/2015;22/10/2015 a 22/10/2015;16/05/2019;Leopardus wiedii;Gato-maracajá;Leopardus wiedii;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899476;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;24/10/2015;25/10/2015 a 25/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899479;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;25/10/2015;26/10/2015 a 26/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899510;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;02/11/2015;03/11/2015 a 03/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899511;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;02/11/2015;03/11/2015 a 03/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899532;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;06/11/2015;07/11/2015 a 07/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899536;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;07/11/2015;08/11/2015 a 08/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899539;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;08/11/2015;09/11/2015 a 09/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899540;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;08/11/2015;09/11/2015 a 09/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899555;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;10/11/2015;11/11/2015 a 11/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899561;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;13/11/2015;14/11/2015 a 14/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899571;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;14/11/2015;15/11/2015 a 15/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899596;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;16/11/2015;17/11/2015 a 17/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899604;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;17/11/2015;18/11/2015 a 18/11/2015;16/05/2019;Leopardus wiedii;Gato-maracajá;Leopardus wiedii;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899607;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;17/11/2015;18/11/2015 a 18/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899624;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;20/11/2015;21/11/2015 a 21/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899630;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;21/11/2015;22/11/2015 a 22/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899641;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;22/11/2015;23/11/2015 a 23/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899654;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;25/11/2015;26/11/2015 a 26/11/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.556377;-52.503221;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899666;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;18/10/2015;19/10/2015 a 19/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.572008;-52.559458;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899679;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;23/10/2015;24/10/2015 a 24/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.572008;-52.559458;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899680;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;23/10/2015;24/10/2015 a 24/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.572008;-52.559458;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
